neighborhood,date,daily_request_count,SNOW,PRCP,TMAX,TMIN,TAVG,weekday,is_weekend,year,month,avg_daily_car_traffic_2017_2021,sqmiles,is_snow_season,is_weekday,lag_1d,lag_3d,rolling_mean_3d,rolling_std_3d,weekofyear,year_minus_1,lag_1y_same_week
Spring Garden,2019-02-12,1,0.0,26.600002,9.5245,0.7745,3.7370002,Tuesday,False,2019,2,1226.0,0.26710302,1,1,5.0,1.0,3.0,2.000000000000637,7,2018,1.0
Spring Garden,2019-02-14,1,0.0,0.0,9.5245,-4.3255,2.0390832,Thursday,False,2019,2,1226.0,0.26710302,1,1,1.0,3.0,3.0,2.000000000000637,7,2018,1.0
Spring Garden,2019-02-20,4,10.64,28.0,3.9245,-3.1255,0.24741668,Wednesday,False,2019,2,1226.0,0.26710302,1,1,1.0,5.0,2.3333333333333335,2.309401076759076,8,2018,
Spring Garden,2019-02-21,2,0.0,1.2,7.6245003,1.9245,4.5724163,Thursday,False,2019,2,1226.0,0.26710302,1,1,4.0,1.0,2.0,1.7320508075696552,8,2018,
Spring Garden,2019-03-04,3,0.0,0.0,-2.8255,-9.4755,-5.4880004,Monday,False,2019,3,1226.0,0.26710302,1,1,2.0,1.0,2.3333333333333335,1.5275252316528127,10,2018,
Spring Garden,2019-03-06,1,0.07,0.1,-5.1254997,-11.7755,-8.896335,Wednesday,False,2019,3,1226.0,0.26710302,1,1,3.0,4.0,3.0,1.0000000000012739,10,2018,
Spring Garden,2019-12-11,1,0.0,0.0,-0.22549999,-5.3255,-2.5484169,Wednesday,False,2019,12,1226.0,0.26710302,1,1,1.0,2.0,2.0,1.0000000000013478,50,2018,2.0
Spring Garden,2020-01-21,1,0.0,0.0,-0.37550002,-7.0255,-4.615083,Tuesday,False,2020,1,1226.0,0.26710302,1,1,1.0,3.0,1.6666666666666667,1.15470053838044,4,2019,3.0
Spring Garden,2020-02-07,1,8.609999,13.800002,1.5244999,-2.6255,-0.8192501,Friday,False,2020,2,1226.0,0.26710302,1,1,1.0,1.0,1.0,0.0,6,2019,5.0
Spring Garden,2020-12-01,1,8.120001,13.5999975,2.5744998,-0.97550005,0.14950001,Tuesday,False,2020,12,1226.0,0.26710302,1,1,1.0,1.0,1.0,0.0,49,2019,
Spring Garden,2020-12-02,1,0.35,0.5,4.0245,-1.9255002,0.5182499,Wednesday,False,2020,12,1226.0,0.26710302,1,1,1.0,1.0,1.0,0.0,49,2019,
Spring Garden,2020-12-17,6,4.9699993,6.999999,0.2745,-2.2255,-1.0359167,Thursday,False,2020,12,1226.0,0.26710302,1,1,1.0,1.0,1.0,0.0,51,2019,
Spring Garden,2020-12-29,1,0.0,0.1,0.9245,-4.5255,-1.5775837,Tuesday,False,2020,12,1226.0,0.26710302,1,1,6.0,1.0,2.6666666666666665,2.886751345948579,53,2019,
Spring Garden,2021-02-01,2,4.27,6.0999994,1.0745001,-2.4255002,-0.9609167,Monday,False,2021,2,1226.0,0.26710302,1,1,1.0,1.0,2.6666666666666665,2.886751345948579,5,2020,
Spring Garden,2021-02-02,1,1.6100003,2.3999999,-0.37550002,-4.0255,-2.1588337,Tuesday,False,2021,2,1226.0,0.26710302,1,1,2.0,6.0,3.0,2.645751311065072,5,2020,
Spring Garden,2021-02-03,1,0.07,0.1,1.9245,-6.8255,-2.4755,Wednesday,False,2021,2,1226.0,0.26710302,1,1,1.0,1.0,1.3333333333333333,0.5773502691920457,5,2020,
Spring Garden,2021-02-09,3,5.88,8.4,-0.6755,-8.9755,-3.1338332,Tuesday,False,2021,2,1226.0,0.26710302,1,1,1.0,2.0,1.3333333333333333,0.5773502691920457,6,2020,1.0
Spring Garden,2021-02-10,2,2.8,4.0,-2.3755,-10.2255,-5.792166,Wednesday,False,2021,2,1226.0,0.26710302,1,1,3.0,1.0,1.6666666666666667,1.1547005383804403,6,2020,1.0
Spring Garden,2021-02-11,2,0.97999996,1.4000002,-1.6255,-6.6254997,-4.2463336,Thursday,False,2021,2,1226.0,0.26710302,1,1,2.0,1.0,2.0,1.000000000001348,6,2020,1.0
Spring Garden,2021-02-15,1,1.7500001,10.8,1.7245,-5.1254997,-2.5255,Monday,False,2021,2,1226.0,0.26710302,1,1,2.0,3.0,2.3333333333333335,0.5773502691919179,7,2020,
Spring Garden,2021-02-17,1,0.07,0.1,-2.0255,-15.6755,-7.356749,Wednesday,False,2021,2,1226.0,0.26710302,1,1,1.0,2.0,1.6666666666666667,0.5773502691920029,7,2020,
Spring Garden,2021-02-18,2,3.2199998,4.5999994,-1.6255,-4.9754996,-3.25675,Thursday,False,2021,2,1226.0,0.26710302,1,1,1.0,2.0,1.3333333333333333,0.5773502691920455,7,2020,
Spring Garden,2022-01-07,1,0.98,1.4000001,-4.1254997,-7.2254996,-5.821333,Friday,False,2022,1,1226.0,0.26710302,1,1,2.0,1.0,1.3333333333333333,0.5773502691920455,1,2021,
Spring Garden,2022-01-10,1,0.0,0.0,-2.6255,-7.6754994,-5.3379993,Monday,False,2022,1,1226.0,0.26710302,1,1,1.0,1.0,1.3333333333333333,0.5773502691920455,2,2021,
Spring Garden,2022-01-17,5,8.469999,12.099999,0.17449999,-5.0255,-2.5734167,Monday,False,2022,1,1226.0,0.26710302,1,1,1.0,2.0,1.3333333333333333,0.5773502691920455,3,2021,
Spring Garden,2022-01-18,9,0.21000001,0.3,0.7245,-6.5255,-2.8109167,Tuesday,False,2022,1,1226.0,0.26710302,1,1,5.0,1.0,2.3333333333333335,2.3094010767590762,3,2021,
Spring Garden,2022-01-19,3,0.0,0.1,7.6245003,-6.6254997,2.2870002,Wednesday,False,2022,1,1226.0,0.26710302,1,1,9.0,1.0,5.0,4.000000000000281,3,2021,
Spring Garden,2022-01-20,5,0.42,0.6,1.1245,-11.8255005,-5.2505,Thursday,False,2022,1,1226.0,0.26710302,1,1,3.0,5.0,5.666666666666667,3.0550504633042452,3,2021,
Spring Garden,2022-01-21,2,0.0,0.0,-6.9754996,-18.075499,-12.598418,Friday,False,2022,1,1226.0,0.26710302,1,1,5.0,9.0,5.666666666666667,3.0550504633042452,3,2021,
Spring Garden,2022-01-22,1,0.0,0.0,-2.6755002,-16.075499,-8.340085,Saturday,True,2022,1,1226.0,0.26710302,1,0,2.0,3.0,3.3333333333333335,1.5275252316527648,3,2021,
Spring Garden,2022-01-24,1,2.4499998,3.5000002,-0.12550002,-9.2755,-5.221333,Monday,False,2022,1,1226.0,0.26710302,1,1,1.0,5.0,2.6666666666666665,2.081665999466757,4,2021,
Spring Garden,2022-01-25,1,0.56,0.8000001,0.024500012,-12.0255,-4.146333,Tuesday,False,2022,1,1226.0,0.26710302,1,1,1.0,2.0,1.3333333333333333,0.5773502691920481,4,2021,
Spring Garden,2022-01-31,1,0.0,0.0,2.8745,-17.325499,-8.021335,Monday,False,2022,1,1226.0,0.26710302,1,1,1.0,1.0,1.0,0.0,5,2021,1.3333333333333333
Spring Garden,2022-02-05,1,0.42,0.6,-4.9255,-9.875501,-7.3755,Saturday,True,2022,2,1226.0,0.26710302,1,0,1.0,1.0,1.0,0.0,5,2021,1.3333333333333333
Spring Garden,2022-02-07,2,0.0,0.0,6.6245003,-8.2755,-1.6400833,Monday,False,2022,2,1226.0,0.26710302,1,1,1.0,1.0,1.0,0.0,6,2021,2.3333333333333335
Spring Garden,2022-12-30,1,0.0,0.1,15.9745,7.4245,10.8619995,Friday,False,2022,12,1226.0,0.26710302,1,1,2.0,1.0,1.3333333333333333,0.5773502691920481,52,2021,
Spring Garden,2023-03-14,1,0.63,0.9000001,-0.6755,-3.6755002,-2.1213334,Tuesday,False,2023,3,1226.0,0.26710302,1,1,1.0,1.0,1.3333333333333333,0.5773502691920481,11,2022,
Spring Garden,2024-01-16,1,2.38,3.4,-6.0255,-11.8255005,-8.008834,Tuesday,False,2024,1,1226.0,0.26710302,1,1,1.0,2.0,1.3333333333333333,0.5773502691920481,3,2023,
Spring Garden,2024-01-17,2,0.0,0.0,-5.4754996,-13.1755,-9.942168,Wednesday,False,2024,1,1226.0,0.26710302,1,1,1.0,1.0,1.0,0.0,3,2023,
Spring Garden,2024-01-20,1,0.21000001,0.3,-7.8255,-10.4755,-8.860918,Saturday,True,2024,1,1226.0,0.26710302,1,0,2.0,1.0,1.3333333333333333,0.5773502691920481,3,2023,
Spring Garden,2024-12-05,1,0.97999996,2.8999999,5.0245004,-4.9754996,-2.1525834,Thursday,False,2024,12,1226.0,0.26710302,1,1,1.0,1.0,1.3333333333333333,0.5773502691920481,49,2023,
Spring Garden,2024-12-23,1,0.0,0.0,5.3245,-7.0255,-1.2192498,Monday,False,2024,12,1226.0,0.26710302,1,1,1.0,2.0,1.3333333333333333,0.5773502691920481,52,2023,
Spring Garden,2025-01-06,1,0.42000002,6.5000005,10.5745,1.4745,5.895334,Monday,False,2025,1,1226.0,0.26710302,1,1,1.0,1.0,1.0,0.0,2,2024,
Spring Garden,2025-01-07,1,0.42000002,6.5000005,10.5745,1.4745,5.895334,Tuesday,False,2025,1,1226.0,0.26710302,1,1,1.0,1.0,1.0,0.0,2,2024,
Spring Garden,2025-01-15,1,0.42000002,6.5000005,10.5745,1.4745,5.895334,Wednesday,False,2025,1,1226.0,0.26710302,1,1,1.0,1.0,1.0,0.0,3,2024,1.3333333333333333
Spring Garden,2025-01-16,1,0.42000002,6.5000005,10.5745,1.4745,5.895334,Thursday,False,2025,1,1226.0,0.26710302,1,1,1.0,1.0,1.0,0.0,3,2024,1.3333333333333333
Spring Garden,2025-01-19,2,0.42000002,6.5000005,10.5745,1.4745,5.895334,Sunday,True,2025,1,1226.0,0.26710302,1,0,1.0,1.0,1.0,0.0,3,2024,1.3333333333333333
Spring Garden,2025-01-21,2,0.42000002,6.5000005,10.5745,1.4745,5.895334,Tuesday,False,2025,1,1226.0,0.26710302,1,1,2.0,1.0,1.3333333333333333,0.5773502691920481,4,2024,
Spring Garden,2025-01-22,1,0.42000002,6.5000005,10.5745,1.4745,5.895334,Wednesday,False,2025,1,1226.0,0.26710302,1,1,2.0,1.0,1.6666666666666667,0.577350269192005,4,2024,
Spring Garden,2025-01-24,1,0.42000002,6.5000005,10.5745,1.4745,5.895334,Friday,False,2025,1,1226.0,0.26710302,1,1,1.0,2.0,1.6666666666666667,0.577350269192005,4,2024,
Spring Hill-City View,2016-01-04,1,0.07,0.0,-0.37550002,-7.7755,-2.9025831,Monday,False,2016,1,1293.0,0.63621632,1,1,,,,,1,2015,
Spring Hill-City View,2016-01-12,6,2.66,3.6,0.6745,-8.7755,-3.2859166,Tuesday,False,2016,1,1293.0,0.63621632,1,1,1.0,,,,2,2015,
Spring Hill-City View,2016-01-13,3,0.14,0.1,-6.1254997,-12.5755005,-9.125501,Wednesday,False,2016,1,1293.0,0.63621632,1,1,6.0,,,,2,2015,
Spring Hill-City View,2016-01-14,1,0.21000001,0.3,6.6745,-6.6254997,-0.5275834,Thursday,False,2016,1,1293.0,0.63621632,1,1,3.0,1.0,3.3333333333333335,2.5166114784240796,2,2015,
Spring Hill-City View,2016-02-16,3,13.719998,29.6,2.8745,0.074499995,1.2890834,Tuesday,False,2016,2,1293.0,0.63621632,1,1,1.0,6.0,3.3333333333333335,2.516611478424079,7,2015,
Spring Hill-City View,2016-12-12,1,3.01,10.500001,4.8745003,-1.3755,2.4974165,Monday,False,2016,12,1293.0,0.63621632,1,1,3.0,3.0,2.3333333333333335,1.1547005383803972,50,2015,
Spring Hill-City View,2016-12-14,3,0.0,0.0,-1.1255,-5.5755,-3.8817499,Wednesday,False,2016,12,1293.0,0.63621632,1,1,1.0,1.0,1.6666666666666667,1.1547005383804398,50,2015,
Spring Hill-City View,2016-12-17,1,1.4000001,15.799999,12.0745,-4.2755,3.8224165,Saturday,True,2016,12,1293.0,0.63621632,1,0,3.0,3.0,2.3333333333333335,1.1547005383803972,50,2015,
Spring Hill-City View,2016-12-19,2,0.0,0.0,-0.9255,-7.0255,-4.2984166,Monday,False,2016,12,1293.0,0.63621632,1,1,1.0,1.0,1.6666666666666667,1.1547005383804398,51,2015,
Spring Hill-City View,2016-12-20,1,0.0,0.0,2.8745,-8.0255,-3.5234163,Tuesday,False,2016,12,1293.0,0.63621632,1,1,2.0,3.0,2.0,1.0000000000013474,51,2015,
Spring Hill-City View,2017-01-08,2,0.14,0.2,-7.6255,-13.125501,-10.954666,Sunday,True,2017,1,1293.0,0.63621632,1,0,1.0,1.0,1.3333333333333333,0.577350269192045,1,2016,1.0
Spring Hill-City View,2017-01-09,3,0.0,0.0,-0.6255,-13.1755,-7.7025833,Monday,False,2017,1,1293.0,0.63621632,1,1,2.0,2.0,1.6666666666666667,0.5773502691920025,2,2016,3.3333333333333335
Spring Hill-City View,2017-01-31,1,3.01,6.2999997,5.2745004,-4.5255,0.93283325,Tuesday,False,2017,1,1293.0,0.63621632,1,1,3.0,1.0,2.0,1.0000000000013476,5,2016,
Spring Hill-City View,2017-02-03,1,0.0,0.0,-1.4254999,-6.5755,-4.4984164,Friday,False,2017,2,1293.0,0.63621632,1,1,1.0,2.0,2.0,1.0000000000013476,5,2016,
Spring Hill-City View,2017-02-04,1,0.0,0.0,1.3245001,-8.2255,-4.0192504,Saturday,True,2017,2,1293.0,0.63621632,1,0,1.0,3.0,1.6666666666666667,1.1547005383804398,5,2016,
Spring Hill-City View,2017-12-27,2,0.21000001,0.3,-7.3754997,-12.2255,-9.425501,Wednesday,False,2017,12,1293.0,0.63621632,1,1,1.0,1.0,1.0,0.0,52,2016,
Spring Hill-City View,2017-12-28,1,0.0,0.0,-7.1254997,-15.3255005,-11.300502,Thursday,False,2017,12,1293.0,0.63621632,1,1,2.0,1.0,1.3333333333333333,0.577350269192045,52,2016,
Spring Hill-City View,2017-12-31,1,0.21000001,0.3,-7.9754996,-19.0255,-13.073418,Sunday,True,2017,12,1293.0,0.63621632,1,0,1.0,1.0,1.3333333333333333,0.577350269192045,52,2016,
Spring Hill-City View,2018-01-02,4,0.0,0.0,-8.2255,-16.6255,-13.256749,Tuesday,False,2018,1,1293.0,0.63621632,1,1,1.0,2.0,1.3333333333333333,0.577350269192045,1,2017,2.0
Spring Hill-City View,2018-01-03,1,0.0,0.0,-2.7755,-20.175499,-12.296332,Wednesday,False,2018,1,1293.0,0.63621632,1,1,4.0,1.0,2.0,1.7320508075696552,1,2017,2.0
Spring Hill-City View,2018-01-05,1,0.0,0.0,-12.7255,-18.2255,-15.194249,Friday,False,2018,1,1293.0,0.63621632,1,1,1.0,1.0,2.0,1.7320508075696552,1,2017,2.0
Spring Hill-City View,2018-01-08,1,3.5,5.1,1.9745,-3.6255,0.099499874,Monday,False,2018,1,1293.0,0.63621632,1,1,1.0,4.0,2.0,1.7320508075696552,2,2017,3.0
Spring Hill-City View,2018-01-14,1,0.0,0.0,-8.5755005,-19.3755,-14.740083,Sunday,True,2018,1,1293.0,0.63621632,1,0,1.0,1.0,1.0,0.0,2,2017,3.0
Spring Hill-City View,2018-01-16,1,2.9400003,4.2000003,-0.9255,-11.875501,-4.379667,Tuesday,False,2018,1,1293.0,0.63621632,1,1,1.0,1.0,1.0,0.0,3,2017,
Spring Hill-City View,2018-01-19,1,0.0,0.0,2.6245,-7.7755,-2.9692507,Friday,False,2018,1,1293.0,0.63621632,1,1,1.0,1.0,1.0,0.0,3,2017,
Spring Hill-City View,2018-01-24,1,0.14,0.2,1.8745,-2.7755,-0.37341666,Wednesday,False,2018,1,1293.0,0.63621632,1,1,1.0,1.0,1.0,0.0,4,2017,
Spring Hill-City View,2018-01-26,1,0.0,0.0,12.9745,-4.0255,2.4161663,Friday,False,2018,1,1293.0,0.63621632,1,1,1.0,1.0,1.0,0.0,4,2017,
Spring Hill-City View,2018-01-30,1,1.75,2.5,-1.2755,-8.5755005,-5.2775836,Tuesday,False,2018,1,1293.0,0.63621632,1,1,1.0,1.0,1.0,0.0,5,2017,1.0
Spring Hill-City View,2018-02-02,1,0.42,0.4,-1.9755001,-9.5755005,-7.365083,Friday,False,2018,2,1293.0,0.63621632,1,1,1.0,1.0,1.0,0.0,5,2017,1.0
Spring Hill-City View,2018-02-07,3,8.75,19.2,1.0245,-6.5255,-2.7004998,Wednesday,False,2018,2,1293.0,0.63621632,1,1,1.0,1.0,1.0,0.0,6,2017,
Spring Hill-City View,2018-02-08,2,0.28,0.4,-2.4255002,-9.7255,-6.440083,Thursday,False,2018,2,1293.0,0.63621632,1,1,3.0,1.0,1.6666666666666667,1.1547005383804398,6,2017,
Spring Hill-City View,2018-02-09,2,0.28,0.4,5.7745004,-13.8255005,-3.723417,Friday,False,2018,2,1293.0,0.63621632,1,1,2.0,1.0,2.0,1.0000000000013476,6,2017,
Spring Hill-City View,2018-02-12,1,2.17,3.3999999,2.2745,-8.7755,-1.6171669,Monday,False,2018,2,1293.0,0.63621632,1,1,2.0,3.0,2.3333333333333335,0.5773502691919171,7,2017,
Spring Hill-City View,2018-02-13,1,0.0,0.0,7.5245004,-13.375501,-3.0671673,Tuesday,False,2018,2,1293.0,0.63621632,1,1,1.0,2.0,1.6666666666666667,0.5773502691920022,7,2017,
Spring Hill-City View,2018-03-21,6,8.679999,12.400002,1.1745,-2.5755,-0.40675008,Wednesday,False,2018,3,1293.0,0.63621632,1,1,1.0,2.0,1.3333333333333333,0.5773502691920447,12,2017,
Spring Hill-City View,2018-03-22,3,0.0,0.0,3.7745,-6.4754996,-1.9629998,Thursday,False,2018,3,1293.0,0.63621632,1,1,6.0,1.0,2.6666666666666665,2.8867513459485785,12,2017,
Spring Hill-City View,2018-12-10,3,0.0,0.0,1.8745,-6.1755,-3.3234165,Monday,False,2018,12,1293.0,0.63621632,1,1,3.0,1.0,3.3333333333333335,2.516611478424079,50,2017,
Spring Hill-City View,2018-12-24,1,0.0,0.6,2.9745,-1.6755002,0.8599165,Monday,False,2018,12,1293.0,0.63621632,1,1,3.0,6.0,4.0,1.73205080756957,52,2017,1.3333333333333333
Spring Hill-City View,2018-12-27,1,0.0,0.1,9.624499,-1.4254999,3.9828331,Thursday,False,2018,12,1293.0,0.63621632,1,1,1.0,3.0,2.3333333333333335,1.1547005383803963,52,2017,1.3333333333333333
Spring Hill-City View,2019-01-04,1,0.0,1.2,8.1744995,-1.5755,2.3432503,Friday,False,2019,1,1293.0,0.63621632,1,1,1.0,3.0,1.6666666666666667,1.154700538380439,1,2018,2.0
Spring Hill-City View,2019-01-11,1,0.0,0.0,-1.4254999,-5.8754997,-4.04425,Friday,False,2019,1,1293.0,0.63621632,1,1,1.0,1.0,1.0,0.0,2,2018,1.0
Spring Hill-City View,2019-01-13,1,2.17,3.0,-0.5255,-4.0255,-2.0817502,Sunday,True,2019,1,1293.0,0.63621632,1,0,1.0,1.0,1.0,0.0,2,2018,1.0
Spring Hill-City View,2019-01-14,1,0.0,0.0,0.5745,-9.8255005,-3.604667,Monday,False,2019,1,1293.0,0.63621632,1,1,1.0,1.0,1.0,0.0,3,2018,1.0
Spring Hill-City View,2019-01-20,1,4.34,17.3,3.5245,-12.8255005,-5.8317504,Sunday,True,2019,1,1293.0,0.63621632,1,0,1.0,1.0,1.0,0.0,3,2018,1.0
Spring Hill-City View,2019-01-21,1,0.21000001,0.2,-9.7755,-19.3755,-13.621333,Monday,False,2019,1,1293.0,0.63621632,1,1,1.0,1.0,1.0,0.0,4,2018,1.0
Spring Hill-City View,2019-01-22,6,0.0,0.0,2.1745,-22.925499,-10.752583,Tuesday,False,2019,1,1293.0,0.63621632,1,1,1.0,1.0,1.0,0.0,4,2018,1.0
Spring Hill-City View,2019-01-23,1,0.0,13.5,9.874499,-0.82549995,5.9849167,Wednesday,False,2019,1,1293.0,0.63621632,1,1,6.0,1.0,2.6666666666666665,2.886751345948578,4,2018,1.0
Spring Hill-City View,2019-01-24,1,1.54,16.8,9.2245,-3.0755,1.8453331,Thursday,False,2019,1,1293.0,0.63621632,1,1,1.0,1.0,2.6666666666666665,2.886751345948578,4,2018,1.0
Spring Hill-City View,2019-01-25,1,0.21000001,0.3,-3.1755002,-12.0255,-6.313,Friday,False,2019,1,1293.0,0.63621632,1,1,1.0,6.0,2.6666666666666665,2.886751345948578,4,2018,1.0
Spring Hill-City View,2019-01-28,4,0.0,0.0,5.2745004,-14.7255,-4.713001,Monday,False,2019,1,1293.0,0.63621632,1,1,1.0,1.0,1.0,0.0,5,2018,1.0
Spring Hill-City View,2019-01-31,1,0.0,0.0,-9.0255,-18.825499,-14.396335,Thursday,False,2019,1,1293.0,0.63621632,1,1,4.0,1.0,2.0,1.7320508075696543,5,2018,1.0
Spring Hill-City View,2019-02-01,3,1.9600003,2.7999997,-5.8754997,-12.5255,-9.998418,Friday,False,2019,2,1293.0,0.63621632,1,1,1.0,1.0,2.0,1.7320508075696543,5,2018,1.0
Spring Hill-City View,2019-02-04,1,0.0,0.8,16.7745,-0.0255,7.5995,Monday,False,2019,2,1293.0,0.63621632,1,1,3.0,4.0,2.6666666666666665,1.5275252316527956,6,2018,2.3333333333333335
Spring Hill-City View,2019-02-10,1,3.08,4.4,4.2745,-7.8755,-2.7338336,Sunday,True,2019,2,1293.0,0.63621632,1,0,1.0,1.0,1.6666666666666667,1.1547005383804385,6,2018,2.3333333333333335
Spring Hill-City View,2019-02-12,1,0.0,26.600002,9.5245,0.7745,3.7370002,Tuesday,False,2019,2,1293.0,0.63621632,1,1,1.0,3.0,1.6666666666666667,1.1547005383804385,7,2018,1.0
Spring Hill-City View,2019-02-20,3,10.64,28.0,3.9245,-3.1255,0.24741668,Wednesday,False,2019,2,1293.0,0.63621632,1,1,1.0,1.0,1.0,0.0,8,2018,
Spring Hill-City View,2019-02-25,1,0.0,0.0,0.7245,-5.0755,-2.00675,Monday,False,2019,2,1293.0,0.63621632,1,1,3.0,1.0,1.6666666666666667,1.1547005383804385,9,2018,
Spring Hill-City View,2019-02-26,1,0.0,0.0,1.7744999,-4.8754997,-1.913,Tuesday,False,2019,2,1293.0,0.63621632,1,1,1.0,1.0,1.6666666666666667,1.1547005383804385,9,2018,
Spring Hill-City View,2019-12-11,1,0.0,0.0,-0.22549999,-5.3255,-2.5484169,Wednesday,False,2019,12,1293.0,0.63621632,1,1,1.0,3.0,1.6666666666666667,1.1547005383804385,50,2018,3.0
Spring Hill-City View,2019-12-19,2,0.0,0.0,-0.17549998,-8.8255005,-5.1963334,Thursday,False,2019,12,1293.0,0.63621632,1,1,1.0,1.0,1.0,0.0,51,2018,
Spring Hill-City View,2019-12-23,1,0.0,0.0,12.1744995,-2.5755,2.8099165,Monday,False,2019,12,1293.0,0.63621632,1,1,2.0,1.0,1.3333333333333333,0.5773502691920421,52,2018,1.0
Spring Hill-City View,2019-12-30,1,0.0,10.200001,15.4745,5.0745,11.13075,Monday,False,2019,12,1293.0,0.63621632,1,1,1.0,1.0,1.3333333333333333,0.5773502691920421,1,2018,2.0
Spring Hill-City View,2020-01-21,2,0.0,0.0,-0.37550002,-7.0255,-4.615083,Tuesday,False,2020,1,1293.0,0.63621632,1,1,1.0,2.0,1.3333333333333333,0.5773502691920421,4,2019,2.0
Spring Hill-City View,2020-01-22,2,0.0,0.0,4.4245,-9.125501,-3.4338334,Wednesday,False,2020,1,1293.0,0.63621632,1,1,2.0,1.0,1.3333333333333333,0.5773502691920421,4,2019,2.0
Spring Hill-City View,2020-02-06,1,0.0,9.400001,7.0745,1.8745,4.6328335,Thursday,False,2020,2,1293.0,0.63621632,1,1,2.0,1.0,1.6666666666666667,0.5773502691919996,6,2019,1.0
Spring Hill-City View,2020-02-07,6,8.609999,13.800002,1.5244999,-2.6255,-0.8192501,Friday,False,2020,2,1293.0,0.63621632,1,1,1.0,2.0,1.6666666666666667,0.5773502691919996,6,2019,1.0
Spring Hill-City View,2020-02-08,1,0.56,0.8000001,1.5244999,-5.5255,-1.8692502,Saturday,True,2020,2,1293.0,0.63621632,1,0,6.0,2.0,3.0,2.6457513110650717,6,2019,1.0
Spring Hill-City View,2020-12-16,1,11.200001,15.999999,-0.5255,-2.1755002,-1.0921667,Wednesday,False,2020,12,1293.0,0.63621632,1,1,1.0,1.0,2.6666666666666665,2.886751345948578,51,2019,2.0
Spring Hill-City View,2020-12-17,26,4.9699993,6.999999,0.2745,-2.2255,-1.0359167,Thursday,False,2020,12,1293.0,0.63621632,1,1,1.0,6.0,2.6666666666666665,2.886751345948578,51,2019,2.0
Spring Hill-City View,2020-12-18,12,0.56,0.8000001,1.3745,-1.5255,-0.40049997,Friday,False,2020,12,1293.0,0.63621632,1,1,26.0,1.0,9.333333333333334,14.433756729740699,51,2019,2.0
Spring Hill-City View,2020-12-25,3,6.79,9.700001,-2.1755002,-8.9755,-6.4254994,Friday,False,2020,12,1293.0,0.63621632,1,1,12.0,1.0,13.0,12.52996408614171,52,2019,1.0
Spring Hill-City View,2020-12-26,3,0.7,0.9000001,-4.3255,-10.9255,-8.310918,Saturday,True,2020,12,1293.0,0.63621632,1,0,3.0,26.0,13.666666666666666,11.590225767142515,52,2019,1.0
Spring Hill-City View,2020-12-27,2,0.0,0.0,5.4245,-13.7755,-3.7421665,Sunday,True,2020,12,1293.0,0.63621632,1,0,3.0,12.0,6.0,5.19615242270683,52,2019,1.0
Spring Hill-City View,2020-12-28,1,0.0,0.3,7.7745004,0.7745,4.818249,Monday,False,2020,12,1293.0,0.63621632,1,1,2.0,3.0,2.6666666666666665,0.5773502691918221,53,2019,
Spring Hill-City View,2020-12-29,1,0.0,0.1,0.9245,-4.5255,-1.5775837,Tuesday,False,2020,12,1293.0,0.63621632,1,1,1.0,3.0,2.0,1.0000000000013147,53,2019,
Spring Hill-City View,2020-12-30,1,0.0,5.3999996,10.8245,-1.4755001,4.9578333,Wednesday,False,2020,12,1293.0,0.63621632,1,1,1.0,2.0,1.3333333333333333,0.5773502691919838,53,2019,
Spring Hill-City View,2021-02-01,9,4.27,6.0999994,1.0745001,-2.4255002,-0.9609167,Monday,False,2021,2,1293.0,0.63621632,1,1,1.0,1.0,1.0,0.0,5,2020,
Spring Hill-City View,2021-02-02,8,1.6100003,2.3999999,-0.37550002,-4.0255,-2.1588337,Tuesday,False,2021,2,1293.0,0.63621632,1,1,9.0,1.0,3.6666666666666665,4.618802153517266,5,2020,
Spring Hill-City View,2021-02-03,6,0.07,0.1,1.9245,-6.8255,-2.4755,Wednesday,False,2021,2,1293.0,0.63621632,1,1,8.0,1.0,6.0,4.358898943540911,5,2020,
Spring Hill-City View,2021-02-05,1,0.77,2.8000002,4.1745,-1.9755001,0.7057498,Friday,False,2021,2,1293.0,0.63621632,1,1,6.0,9.0,7.666666666666667,1.5275252316525505,5,2020,
Spring Hill-City View,2021-02-09,4,5.88,8.4,-0.6755,-8.9755,-3.1338332,Tuesday,False,2021,2,1293.0,0.63621632,1,1,1.0,8.0,5.0,3.6055512754642964,6,2020,2.6666666666666665
Spring Hill-City View,2021-02-10,2,2.8,4.0,-2.3755,-10.2255,-5.792166,Wednesday,False,2021,2,1293.0,0.63621632,1,1,4.0,6.0,3.6666666666666665,2.51661147842406,6,2020,2.6666666666666665
Spring Hill-City View,2021-02-11,3,0.97999996,1.4000002,-1.6255,-6.6254997,-4.2463336,Thursday,False,2021,2,1293.0,0.63621632,1,1,2.0,1.0,2.3333333333333335,1.5275252316527925,6,2020,2.6666666666666665
Spring Hill-City View,2021-02-12,6,0.0,0.0,-0.5255,-8.375501,-4.6567507,Friday,False,2021,2,1293.0,0.63621632,1,1,3.0,4.0,3.0,1.000000000001246,6,2020,2.6666666666666665
Spring Hill-City View,2021-02-14,1,0.0,0.0,-0.5255,-4.5755,-2.8463337,Sunday,True,2021,2,1293.0,0.63621632,1,0,6.0,2.0,3.6666666666666665,2.081665999466709,6,2020,2.6666666666666665
